# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 5 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-112057
# Timestamp: Thu, 15-Aug-2024 02:32:47
Gene ID	Gene Name	'Crohn disease' vs 'normal' .foldChange	'Crohn disease' vs 'normal'.pValue	'oligoarticular juvenile idiopathic arthritis' vs 'normal' .foldChange	'oligoarticular juvenile idiopathic arthritis' vs 'normal'.pValue	'polyarticular juvenile idiopathic arthritis' vs 'normal' .foldChange	'polyarticular juvenile idiopathic arthritis' vs 'normal'.pValue	'systemic-onset juvenile idiopathic arthritis' vs 'normal' .foldChange	'systemic-onset juvenile idiopathic arthritis' vs 'normal'.pValue	'ulcerative colitis (disease)' vs 'normal' .foldChange	'ulcerative colitis (disease)' vs 'normal'.pValue
ENSG00000170323	FABP4									0.1	0.860922383090567
ENSG00000170325	PRDM10	0.3	0.052177579341896	0.2	0.0809991120293772	0.2	0.039159457398676	0.3	0.055015937464654	0.3	0.0263912115319573
ENSG00000170340	B3GNT2	0.6	0.00481315024675022	0.3	0.0712859459583568	0.4	0.0429804327613005	0.6	0.00270379761217712	1.0	2.2759008067265E-7
ENSG00000170345	FOS	0.6	0.0234507538305838	0.1	0.869195004764303	0.3	0.208630982495401	0.7	0.0327019462942468	0.7	0.0168712443068461
ENSG00000170348	TMED10	0.1	0.383183608805117					0.1	0.735321120502605	0.1	0.206600245985076
ENSG00000170356	OR2A20P	-0.3	0.297613814081	0.2	0.492139656250217	0.1	0.884459229628396	-0.4	0.335450060017533	-0.2	0.630500814773707
ENSG00000170364	SETMAR	-0.2	0.285431993457219			-0.2	0.271159793216317	-0.1	0.496769156321626	-0.3	0.0373871557352983
ENSG00000170365	SMAD1	-0.1	0.831956549017355	-0.3	0.272705980943316	-0.1	0.849627292187981			0.2	0.640632498751781
ENSG00000170379	TCAF2	0.1	0.714686069456269	0.1	0.540959695840754			0.1	0.335631606684025		
ENSG00000170382	LRRN2			0.2	0.514121045503333	0.2	0.387253911966145	0.3	0.386218846613675	-0.1	0.705945206886714
ENSG00000170385	SLC30A1	0.5	0.0229023636236145	0.3	0.209852706460254	0.3	0.0854997577914487	0.5	0.0369888289261533	0.8	7.5799633805553E-4
ENSG00000170390	DCLK2	-0.2	0.591619874696374	0.1	0.919240314858644	-0.2	0.611051290431391			-0.3	0.475354136209117
ENSG00000170396	ZNF804A	0.2	0.537645802860356	0.1	0.87712034948976			0.2	0.549691722921703	0.4	0.12339353887261
ENSG00000170412	GPRC5C	-0.1	0.833252709875149	-0.3	0.323359967083321	-0.2	0.65814183208186			-0.2	0.602546330678573
ENSG00000170417	TMEM182	-0.1	0.586260874748711	0.1	0.594712959768114	-0.1	0.818586124863849	-0.1	0.727899207582932	-0.4	0.055105622995221
ENSG00000170421	KRT8	0.1	0.79070031481944	-0.1	0.791717810888535	0.1	0.746532246640194	-0.2	0.774551547653128	0.1	0.879328106699373
ENSG00000170425	ADORA2B	0.1	0.790210638796342			-0.1	0.763748588754147	-0.2	0.653644517136675	0.5	0.222088012767032
ENSG00000170430	MGMT			-0.1	0.785473200111404	-0.4	0.0617410916334608	-0.4	0.0941201294786118	-0.2	0.328868722655832
ENSG00000170439	METTL7B	0.8	0.0465911407062162			0.5	0.105868558026051	1.6	0.00103401170771596	1.9	2.97138657364452E-4
ENSG00000170442	KRT86	-0.1	0.860551003750119							-0.8	0.123223319013164
ENSG00000170445	HARS1	-0.1	0.0318989611665699	-0.1	0.217274041945482	-0.1	0.0916400416822108	-0.2	0.0156986006217813	-0.2	0.00591758610584593
ENSG00000170448	NFXL1	0.3	0.424697621085284	-0.1	0.749240041788446			0.1	0.872475914820821	-0.5	0.117728317709785
ENSG00000170456	DENND5B			0.3	0.359702629689148			0.2	0.449299746066397	0.2	0.566984311356
ENSG00000170458	CD14	0.4	0.0484129172693869	0.1	0.868753295901417			0.4	0.197909955827176	0.7	0.00771665101472759
ENSG00000170464	DNAJC18	-0.1	0.525060955895159			-0.2	0.262053800489177	-0.3	0.146081607550139	-0.2	0.26050623028342
ENSG00000170468	RIOX1	-0.1	0.481114545279757	-0.1	0.607556210113071	-0.2	0.122348053954255	-0.2	0.238163898211105	-0.4	0.0147699949030735
ENSG00000170469	SPATA24	-0.1	0.732813506327428			-0.1	0.773527414199872				
ENSG00000170471	RALGAPB			0.1	0.345954887840628	0.1	0.265713961143991	0.1	0.309042513497448		
ENSG00000170473	PYM1			-0.1	0.380782003369938	-0.2	0.0429804327613005	-0.1	0.50991954410215	-0.1	0.654173161751739
ENSG00000170476	MZB1	0.2	0.611334449879993			-0.2	0.443266673761555	0.1	0.841983022085256	0.9	0.0221571965818504
ENSG00000170482	SLC23A1			0.1	0.728353379186807	0.2	0.622630777242034			-0.1	0.779999046198556
ENSG00000170485	NPAS2	-0.1	0.772701162461676	0.4	0.113560501787113	0.3	0.262874965157489	0.2	0.581609707150327	-0.3	0.210889966420696
ENSG00000170486	KRT72	-0.9	0.0110831233488009	-0.5	0.12093749529079	-0.2	0.665982767783211	-1.2	0.00579629538064404	-1.3	0.00337243818963893
ENSG00000170500	LONRF2									-0.6	0.34059947918264
ENSG00000170502	NUDT9	-0.2	0.182851259085323			-0.1	0.554955859916792	-0.1	0.411652990592907		
ENSG00000170509	HSD17B13	0.4	0.209560350605688	0.2	0.666525153772343	0.4	0.14294263165135	0.5	0.134052892212653	0.7	0.0344982467741874
ENSG00000170515	PA2G4			-0.1	0.338501879271015	-0.1	0.602307746628474	0.1	0.574654452072434	0.1	0.587219795636606
ENSG00000170522	ELOVL6	-0.4	0.0975252513450822	-0.5	0.0127479285673587	-0.5	0.00704334889722359	-0.5	0.0545298996819685	-0.6	0.010132184754042
ENSG00000170525	PFKFB3	0.9	0.00339580019559068	0.2	0.62823793979641	0.1	0.565346006557226	0.9	0.0106156806758215	1.9	1.93651364180391E-6
ENSG00000170540	ARL6IP1	0.2	0.0492365920542161					0.2	0.236786592305475	0.3	0.0448850095399164
ENSG00000170542	SERPINB9	0.1	0.754813620844928	0.1	0.661441488244684	0.1	0.612570792326245	0.2	0.34328328616382		
ENSG00000170545	SMAGP	-0.1	0.589609989121197			-0.1	0.704602383811717	0.2	0.344594467959993	-0.1	0.648239737986944
ENSG00000170558	CDH2	0.1	0.853049645684761	0.1	0.787132623235294	0.4	0.243833857438067			-0.1	0.879901178955159
ENSG00000170571	EMB	0.5	0.00800571263545622	0.2	0.348329255344281	0.3	0.0495251754092191	0.6	0.0188644250112877	1.1	1.11276602353619E-4
ENSG00000170581	STAT2	0.1	0.638432925073308	-0.1	0.839900476743786	0.2	0.499757362123974	0.4	0.325615856784879		
ENSG00000170584	NUDCD2	0.1	0.349267304391715	0.2	0.125505828030827	0.1	0.703257501460587	0.1	0.600351554296284	0.1	0.717475134073549
ENSG00000170604	IRF2BP1	-0.1	0.582495848153657	-0.1	0.871811722697158	-0.4	0.0545036645635551	-0.2	0.451029312883333	-0.4	0.0368718509594149
ENSG00000170619	COMMD5			-0.2	0.23743422691235	-0.3	0.0768679102249918	-0.1	0.511961697979641		
ENSG00000170624	SGCD	-0.5	0.261413943157523	-0.5	0.0717543585593026			-1.0	0.0433287724110994	-1.1	0.0374662505590993
ENSG00000170627	GTSF1	-0.2	0.548381655283207	-0.3	0.318171536611121	-0.3	0.134575345618125	-0.3	0.324081490787583	-0.3	0.258013131293758
ENSG00000170629	DPY19L2P2	-0.4	0.080892083423423					-0.1	0.749078451627762	-0.5	0.0720252659262811
ENSG00000170631	ZNF16	-0.3	0.0396486511573439	-0.2	0.217985227235016	-0.3	0.0459288683102429	-0.2	0.232873052178726	-0.2	0.0824214740087055
ENSG00000170632	ARMC10	0.1	0.449902269403531	0.1	0.776223679094505	0.1	0.516079795322183			0.1	0.569401071138837
ENSG00000170633	RNF34	0.1	0.203815132576453					0.2	0.138211997071673	0.1	0.156815732906792
ENSG00000170634	ACYP2	0.2	0.248805431931897	0.2	0.162777554275116						
ENSG00000170638	TRABD	-0.1	0.77228580316326	-0.1	0.90044975533413	-0.2	0.521714823627911	-0.2	0.653635006548619	-0.1	0.646057707605049
ENSG00000170653	ATF7	0.2	0.13198036012757			0.1	0.208255289114518	0.2	0.0852375574346923	0.4	0.00707752188985762
ENSG00000170677	SOCS6	0.2	0.294218958141653	0.1	0.706147358864258	0.1	0.730311687031733	0.1	0.878173375029734	0.5	0.0177110455302308
ENSG00000170684	ZNF296	-0.3	0.320454152552873	-0.1	0.710587162733772	-0.4	0.0659171439614907	-0.3	0.248948273055234	-0.5	0.0510585363477431
ENSG00000170734	POLH	-0.2	0.164033696105197	0.1	0.736314094334299	-0.1	0.623798660330231			-0.3	0.0875956085115274
ENSG00000170759	KIF5B	0.4	0.0107398040263135	0.2	0.129144363551551	0.3	0.0265167916222709	0.5	0.00633254125825645	0.6	4.57938197805692E-5
ENSG00000170776	AKAP13	0.2	0.0670947764886267	0.1	0.682799040231575	0.1	0.493250157103722	0.3	0.045143778654199	0.3	0.015712037936156
ENSG00000170779	CDCA4	-0.3	0.102123348296208	-0.2	0.195801432829053	-0.4	0.0251040228401192	-0.4	0.0666472669250738	-0.3	0.120109004362132
ENSG00000170786	SDR16C5									-0.1	0.911272498096456
ENSG00000170791	CHCHD7			0.1	0.518242166632089	0.1	0.466994917557881	0.1	0.736776788382714	0.2	0.166368221613069
ENSG00000170801	HTRA3	0.6	0.15400226094556			0.1	0.747722451987975	0.7	0.125647592231817	1.0	0.0659789075052376
ENSG00000170802	FOXN2	0.5	0.00779627129718621	0.3	0.128208347696271	0.4	0.0515397653884138	0.6	0.00563797384484775	0.8	2.86557989116781E-5
ENSG00000170819	BFSP2			0.1	0.800900906261659					0.1	0.873805869295082
ENSG00000170832	USP32	0.6	0.00995708319746527	0.3	0.210990453335119	0.4	0.0448448063176222	0.7	0.00841389011784363	0.7	0.00108091932452837
ENSG00000170835	CEL	-0.1	0.684614698882443	-0.1	0.736314094334299			-0.1	0.810798171256137		
ENSG00000170836	PPM1D	0.3	0.0462675959479391	0.1	0.628435270643224	0.2	0.216040841109575	0.3	0.0422910724467727	0.4	0.00939369350090156
ENSG00000170837	GPR27	1.0	8.82526845148787E-4	0.3	0.303621045483681	0.6	0.0331741592410426	0.9	0.00579629538064404	1.4	1.92912392642497E-6
ENSG00000170846	ENSG00000170846	-0.1	0.47953520889837			-0.1	0.753890786580887	-0.2	0.395319635457154	-0.2	0.225067544057009
ENSG00000170852	KBTBD2	0.3	0.022951928698212	0.1	0.354516859333493	0.3	0.0117866993588649	0.5	0.0154673892729556	0.4	0.00120728910953871
ENSG00000170854	RIOX2	-0.1	0.549137867582837	0.1	0.450072316136783	0.1	0.589889073282046	-0.1	0.655684824197182		
ENSG00000170855	TRIAP1	0.1	0.30109246408027								
ENSG00000170860	LSM3	0.1	0.273789310809231			0.1	0.579922241090811	0.1	0.507756033205769		
ENSG00000170871	KIAA0232	0.5	0.0203464593363935	0.1	0.447201481467627	0.3	0.0992993791704376	0.5	0.0354422760501891	0.6	7.48177950368918E-4
ENSG00000170873	MTSS1	-0.4	0.00400375970789136	-0.2	0.224744815533403	-0.3	0.064749585483556	-0.2	0.315689695698782	-0.6	1.72087842570923E-4
ENSG00000170876	TMEM43	0.2	0.163774363094683			0.2	0.197151157835402	0.3	0.0731650524557413	0.3	0.0894125999891497
ENSG00000170881	RNF139	0.2	0.02685370913241	0.1	0.647518578365133	0.1	0.404728912128762	0.2	0.148926745221927	0.3	0.0029119314803621
ENSG00000170889	RPS9			-0.1	0.745062548446411	-0.1	0.451593854902379				
ENSG00000170891	CYTL1	-0.3	0.467466076606354	-0.4	0.160846214074115	-0.4	0.195635707098579	-0.4	0.378564408685716	-0.1	0.77702031657132
ENSG00000170892	TSEN34	0.5	0.0363326228580918			0.1	0.66801017314683	0.4	0.168631049827352	0.5	0.0302938200229314
ENSG00000170899	GSTA4	-0.4	0.047698820314785	-0.3	0.247734072923705	-0.2	0.527056112724336	-0.3	0.296348905858661	-0.6	0.0187141615951507
ENSG00000170903	MSANTD4			0.1	0.348705313747752			0.1	0.773668337983563		
ENSG00000170906	NDUFA3	-0.1	0.562273491272053	-0.2	0.188998329847117	-0.2	0.329851668205523	-0.2	0.427550700972607	-0.3	0.0491088626196504
ENSG00000170909	OSCAR	0.4	0.0511303426269363	-0.2	0.595706798646457	0.1	0.489830077480875	0.5	0.0944975936932611	0.7	0.00367224802315716
ENSG00000170915	PAQR8	-0.2	0.141478945877071			-0.1	0.374040437244141	-0.2	0.469612162473404	-0.3	0.0589900298154027
ENSG00000170917	NUDT6	-0.3	0.261988818982785					-0.2	0.637014596428271	-0.5	0.175772474464668
ENSG00000170919	TPT1-AS1	-0.3	0.0883675465433974			0.1	0.679222752425432			-0.2	0.315895348665235
ENSG00000170921	TANC2	0.2	0.30109246408027			0.1	0.653408893229769	0.2	0.385491323104525	0.3	0.106535380614015
ENSG00000170935	NCBP2L	1.1	0.0026386300673656					1.1	0.0216885017143008	1.2	0.0171818226368559
ENSG00000170946	DNAJC24	-0.1	0.65983233987522	0.2	0.310134637623296	0.1	0.643788476534656			-0.1	0.504317736013456
ENSG00000170949	ZNF160	-0.2	0.133922821232768					-0.1	0.580406863526947	-0.3	0.00222517863853141
ENSG00000170954	ZNF415	-0.4	0.12404095068496			-0.1	0.795431177928507	-0.1	0.913464596870421	-0.9	0.00979364679061148
ENSG00000170955	CAVIN3	0.1	0.807597618734678					0.5	0.351098062332965	0.3	0.633587173936186
ENSG00000170956	CEACAM3	0.4	0.171183361482132	0.1	0.873332518347454	0.3	0.245462051631885	0.6	0.0688878200191129	0.4	0.161581087247023
ENSG00000170962	PDGFD	-0.4	0.138373696841243	-0.5	0.0321036812041147	-0.5	0.0311381135706964	-0.5	0.0887695835889574	-0.9	2.01756479866968E-4
ENSG00000170989	S1PR1	-0.3	0.0817582426280499			-0.2	0.294771116871501	-0.2	0.230414612824805	-0.5	0.0179273197785961
ENSG00000171033	PKIA			0.3	0.176387589399788	0.2	0.474722167081728	0.2	0.60858003557485	0.1	0.865067075038236
ENSG00000171044	XKR6	-0.2	0.235260692583518			-0.1	0.668471619423967	-0.2	0.464153897399409	-0.6	0.0170566902016028
ENSG00000171045	TSNARE1	-0.4	0.0586896710114592	-0.1	0.693531098782533	-0.4	0.0455695249464487	-0.5	0.020801875770847	-0.6	0.00316490782570442
ENSG00000171049	FPR2	0.7	0.0177489128726277	0.1	0.698136512647937	0.5	0.0947247723569987	1.0	0.0110003855829307	1.0	0.00132384366467823
ENSG00000171051	FPR1	0.7	0.0194257050452678			0.3	0.320641519118145	0.7	0.0563123121829365	0.9	0.00332354273289073
ENSG00000171055	FEZ2	0.4	0.00248709465852551	0.1	0.750995306949749	0.3	0.049594744786564	0.3	0.0353388618505454	0.5	2.75303598110065E-4
ENSG00000171056	SOX7	-0.4	0.3624955619817					-0.1	0.906856704226399	-0.2	0.789369292759913
ENSG00000171067	C11orf24	-0.2	0.0982905124331421	-0.1	0.398501292651843	-0.3	0.0318965620127719	-0.3	0.0839027792660147	-0.2	0.104063648738526
ENSG00000171084	FAM86JP	-0.2	0.594125586417329			-0.2	0.523757317526794			-0.5	0.18485542081994
ENSG00000171097	KYAT1	-0.1	0.350321483488033			-0.1	0.351083345486023	-0.2	0.0679672727983557	-0.2	0.118627166856303
ENSG00000171100	MTM1	0.3	0.00630366974380807	0.1	0.222596081872261	0.2	0.0291927926555092	0.3	0.024503648652042	0.3	8.12354569869611E-5
ENSG00000171101	SIGLEC17P	-0.8	0.00375945686517623	-0.7	2.50954113675258E-4	-0.6	0.0165393369812474	-1.1	9.79435608456481E-4	-1.3	1.00923818104668E-6
ENSG00000171103	TRMT61B	-0.2	0.276917357461913	0.1	0.785496570719893			-0.1	0.642616130249996	-0.3	0.0545682163582171
ENSG00000171105	INSR	0.4	0.0482150425887107			0.1	0.443220340449973	0.3	0.13522955692126	0.4	0.0289446309192327
ENSG00000171109	MFN1	0.2	0.0576845332231434	0.2	0.0538460765208662	0.3	0.0103610092645645	0.4	0.0116274643057063	0.2	0.069362311120797
ENSG00000171115	GIMAP8	0.1	0.239093761581743			0.1	0.653408893229769	0.1	0.726323835346361	0.2	0.359252897947305
ENSG00000171121	KCNMB3			0.2	0.646189513840322	0.1	0.688206031920663	0.1	0.742296943421589	-0.1	0.763882121192947
ENSG00000171130	ATP6V0E2	-0.2	0.264667851180813	0.1	0.820800145829979	-0.2	0.489850737919461	-0.2	0.563966955736853	-0.5	0.0738624343372742
ENSG00000171132	PRKCE	-0.1	0.721471365860035	0.1	0.743968809625124	-0.1	0.592224631916159	0.1	0.53841234677007	-0.2	0.256613000515497
ENSG00000171135	JAGN1	0.1	0.667903548523375			-0.1	0.500133524539559	-0.1	0.675748879183174		
ENSG00000171148	TADA3	0.1	0.37201273039425	-0.1	0.176560453325779	-0.1	0.382796466304418			0.2	0.0565810043951541
ENSG00000171150	SOCS5	0.2	0.116538583666722	0.2	0.261253938509702	0.2	0.202263465830726	0.4	0.0571580254590089	0.3	0.0275426986099022
ENSG00000171155	C1GALT1C1	0.4	0.00290449139405814	0.1	0.697011642814358	0.1	0.315957806471592	0.4	0.0253922929199151	0.6	2.65183050729775E-4
ENSG00000171159	C9orf16	0.1	0.775578693363435	-0.1	0.751762563445692	-0.3	0.345931510946369	-0.1	0.718799630203321	-0.1	0.721764226171149
ENSG00000171160	MORN4	-0.1	0.655914494294291	0.2	0.613825388285926	0.1	0.863328858844723			-0.3	0.488023358857624
ENSG00000171161	ZNF672	0.1	0.453390163515017	-0.1	0.752982920902191	-0.2	0.0884764954315852			0.1	0.652604724322803
ENSG00000171163	ZNF692	-0.2	0.358922878312864			0.1	0.673205085241997			-0.2	0.205459680027032
ENSG00000171169	NAIF1	0.1	0.52716637088924	-0.1	0.564959319066292	-0.1	0.469096715692082				
ENSG00000171174	RBKS	0.1	0.732877464453205			-0.1	0.73672586419827			0.3	0.101208267360327
ENSG00000171189	GRIK1	0.1	0.716942691836876	0.1	0.767742438166182	0.3	0.312271822205847	0.2	0.533460390512337	0.5	0.208215762063545
ENSG00000171202	TMEM126A	0.1	0.588566705990414							0.2	0.201643367698228
ENSG00000171204	TMEM126B	0.3	0.00965801960893012	0.3	0.00308167497340133	0.3	0.00477558264486372	0.3	0.0942679151417567	0.4	1.37035358547718E-4
ENSG00000171206	TRIM8	0.2	0.179238574989292	-0.1	0.577859743312116			0.1	0.621782708144687	0.4	0.0209562580402981
ENSG00000171208	NETO2	0.6	0.00191418944518889	0.1	0.662642865310543	0.3	0.239874085701772	0.4	0.0425662102268042	0.9	3.70842339859866E-5
ENSG00000171217	CLDN20	-0.4	0.331393009109993					-0.1	0.901490512311857	-0.2	0.699173180955951
ENSG00000171219	CDC42BPG	-0.4	0.038202696121333			-0.2	0.429887756229692	-0.2	0.355534704671294	-0.5	0.0413786571846687
ENSG00000171222	SCAND1	0.3	0.367050986364019	0.1	0.782590377889555	-0.2	0.588939007743833	0.1	0.793949127418801	-0.1	0.800037177032865
ENSG00000171223	JUNB	0.5	0.107234313515653	0.1	0.909267184883086	-0.1	0.824449570086196	0.4	0.311929508939026	0.4	0.154960083873552
ENSG00000171224	FAM241B	-0.2	0.573836851317662					-0.4	0.174251029080369	-0.3	0.39427015126517
ENSG00000171227	TMEM37									-0.1	0.893784277478847
ENSG00000171236	LRG1	0.8	0.0166108673764376			0.2	0.498203312412855	1.0	0.0152223557152661	1.2	7.54441164637667E-4
ENSG00000171241	SHCBP1	0.3	0.207901119647567	0.2	0.566696081217859	0.1	0.855435386475841	0.7	0.0177398020415635	0.8	0.0157143555967285
ENSG00000171246	NPTX1	-0.4	0.260980995796819	-0.1	0.911456798433148	-0.1	0.860941296759618	-0.4	0.391934183904404	-0.8	0.0890794242451521
ENSG00000171262	FAM98B	0.1	0.438247502060904	0.2	0.350862284842198	0.1	0.576175334029629	0.1	0.590855853791653	0.1	0.446382499380205
ENSG00000171291	ZNF439	-0.4	0.00241966943037451					-0.3	0.211742165749887	-0.4	0.0131244895857519
ENSG00000171295	ZNF440	-0.1	0.304436996272839	0.1	0.651356753675908			-0.1	0.636806825067112	-0.2	0.115968286725719
ENSG00000171298	GAA	0.1	0.824579716269363	-0.2	0.534443176585868	-0.1	0.755016587029443				
ENSG00000171302	CANT1	0.4	0.0145505233295271	0.1	0.75667821678427	0.2	0.376919864780369	0.4	0.0755003728044313	0.5	0.00445593657669442
ENSG00000171307	ZDHHC16	-0.1	0.328429544757835	-0.1	0.596905854680702	-0.1	0.628321718725426	-0.1	0.739455103313884		
ENSG00000171310	CHST11	0.3	0.0623710715983936	0.1	0.784097515126745	0.3	0.109715011505787	0.4	0.0831121253918505	0.2	0.384229478617435
ENSG00000171311	EXOSC1			-0.1	0.44260346141335	-0.1	0.336158601742261	-0.1	0.491999878005292		
ENSG00000171314	PGAM1	0.4	0.00216980094090381			0.2	0.169956942344247	0.3	0.105644822308456	0.5	0.00359739618290552
ENSG00000171316	CHD7	0.3	0.142591969821056	0.2	0.0455787864446321	0.2	0.0791564718451498	0.4	0.00625764875445075	0.5	0.0164945768852802
ENSG00000171320	ESCO2	0.2	0.490483104586127	0.1	0.710353077775033			0.6	0.118588256901824	0.7	0.0696167218444491
ENSG00000171365	CLCN5			-0.1	0.611214245414433			-0.1	0.659391732822804	0.1	0.761968137312945
ENSG00000171368	TPPP	-0.5	0.0931203154674544	-0.3	0.3726223887933	-0.2	0.572860829267127	-0.4	0.240483689040141	-0.8	0.00971042087925397
ENSG00000171385	KCND3	0.3	0.264390613075598	0.4	0.162850658642876	0.5	0.0816595722300994	0.2	0.523056528936183	0.4	0.36402177152165
ENSG00000171408	PDE7B	-0.3	0.401474200409221	0.1	0.661331134228124	0.1	0.8769110874192	0.1	0.808326518702199	-0.2	0.572571984252301
ENSG00000171421	MRPL36	-0.1	0.460272337730139	-0.2	0.185166746560752	-0.2	0.0758978980175973	-0.2	0.17801918810276	-0.2	0.308297878593659
ENSG00000171425	ZNF581			-0.1	0.603728588278958	-0.3	0.0436385986837019	-0.2	0.365512654179557	-0.1	0.599027961630803
ENSG00000171428	NAT1	0.3	0.0436061182691388			0.1	0.311797734199867	0.3	0.1220271663969	0.2	0.141482087096493
ENSG00000171435	KSR2									-0.2	0.767425686593657
ENSG00000171443	ZNF524			-0.2	0.541140988673842	-0.4	0.120788758381092	-0.2	0.600955417448764	-0.2	0.420495387017675
ENSG00000171444	MCC	-0.2	0.49182041392889			0.2	0.312271822205847	0.1	0.662668912750071	-0.4	0.127828505402145
ENSG00000171448	ZBTB26			0.3	0.0419307781481918	0.3	0.0458246257183967	0.2	0.222911458169242	0.1	0.454972452680562
ENSG00000171451	DSEL	-0.1	0.75507651415419	-0.1	0.722725209189155			-0.1	0.840047962117947	-0.2	0.646507392203198
ENSG00000171453	POLR1C	-0.2	0.07099139615477	-0.1	0.656254293284519	-0.1	0.163412620172752	-0.2	0.135439272246383	-0.2	0.0718837748356661
ENSG00000171456	ASXL1	-0.3	0.00863710941079509	0.1	0.767556633449024	-0.1	0.706315242235979	-0.1	0.502273877532447	-0.4	0.0075971041702607
ENSG00000171462	DLK2	-0.3	0.133924926150301			-0.2	0.355099175599166	-0.2	0.324081490787583	-0.4	0.0539838938689748
ENSG00000171466	ZNF562	-0.1	0.317546286913873					-0.1	0.777228419649138		
ENSG00000171467	ZNF318	-0.2	0.215637015931306	0.1	0.789544563281649					-0.1	0.275339965031941
ENSG00000171469	ZNF561			0.2	0.0929436519546293	0.1	0.188394037307074			0.1	0.581209900936288
ENSG00000171475	WIPF2	0.3	0.0411337122548992	0.1	0.709665177485576	0.2	0.100517043791675	0.3	0.0749310448135348	0.3	0.00790733328226342
ENSG00000171476	HOPX	-0.6	0.0117527706393538	-0.6	0.00602803580411227	-0.6	0.00724260127946947	-0.9	0.00205996142475905	-1.1	2.60054484459213E-4
ENSG00000171488	LRRC8C	0.1	0.576897624274644	0.2	0.219153285517007	0.2	0.293201338519325	0.1	0.588625255730233	0.2	0.301126589514981
ENSG00000171490	RSL1D1							-0.1	0.799681300691294		
ENSG00000171492	LRRC8D	0.2	0.156969120801747	0.1	0.347844579764463	0.2	0.10371008218029	0.1	0.408739196031205	0.2	0.113118836978644
ENSG00000171497	PPID	0.2	0.109949038406554			0.2	0.152816012308403	0.3	0.0432476959072625	0.2	0.0715203542597077
ENSG00000171502	COL24A1	-0.3	0.289925554011372			-0.1	0.713780001394129	-0.2	0.659659297422117	-0.3	0.330865428590715
ENSG00000171503	ETFDH			-0.2	0.103794172380435	-0.2	0.0971040029547201	-0.1	0.702874120698347	0.2	0.239965980821728
ENSG00000171517	LPAR3	0.4	0.28908563474754	0.1	0.742764724437022	0.5	0.148372721680785			0.4	0.50320371294411
ENSG00000171522	PTGER4	-0.1	0.704467998730276	-0.1	0.595830787897358	-0.1	0.576612143775619			-0.4	0.0345787984642571
ENSG00000171530	TBCA	0.2	0.232681124143111			0.1	0.709999228384102	0.1	0.722940041010874	0.2	0.174999991766885
ENSG00000171552	BCL2L1	0.6	0.0462846794177585			0.2	0.471785223602539	0.9	0.0196765412804088	0.9	0.00957069999837133
ENSG00000171574	ZNF584	-0.3	0.124901574131796	-0.1	0.798054835130643	-0.2	0.324718832616045	-0.4	0.0647433222772627	-0.3	0.146066193517982
